Comment,Label
"شكرا"" للوقت الذي امضيته في مشاهدة هذا الفيديو ولدعمك المتواصل للقناة
بما ان احلام مادة دسمة للنقد، اصدرت فيديو جديد شرف كبير لي ان تشاهده و تتشاركه مع اصدقائك
https://youtu.be/4Y7sT8-XoIA",Positive
مابيه شي هيه طبيعته,Positive
كبيره و جايحه  -_-,Positive
ههههههه شو بيقولها بالعربي,Positive
انا ماادري شلون عايش الخبل الهاجري....مع هالطقاقة احلام.......ههههههههههههههههههه.....,Negitive
تستاهل,Positive
"تعاني من عقده 

    العبده",Positive
"أحلام... لا يوجد فيها بلاء  ، 
مشكلتها عفويه  _ والعفويه عندكم صارت مرض؟  👊💔",Positive
اصلن شمس صوتها مو حلو بس تسوي اغراءت هي وهيفاء وهبي زي بعض شياطين واحلام انااا مااحبها ولا اكرههااا بس صوتها حلو ع الاقل,Positive
الغسل متعرف شتحجي,Positive
يا لبئ احلام واهل الامارااات,Positive
ههههه,Positive
هيه اصلن انسانه مقرفه يع,Negitive
اتقو الله لاتأخذو أثام بسببها خلوها لنفسها,Positive
خدميه,Positive
هذي انسانه غريبه شايفه نفسها وهي نفسها مو واثقه بنفسها غلط تخلوها بكذا,Positive
انته مال اغاني انتي ستوته تبيعين غاز يااحلام كبرررررر,Positive
بلعكس اني احبها لان هي ممأذيه احد وكولش صريحه,Positive
اصلا بتركي كلمه النوم تختلف,Positive
الي يشوف أحلام زمان شوف أحلام مع جورج قرداحي في برنامج من سيربح المليون كانت قمة الأخلاق والذوق وش إلى سار ربما حاله نفسيه,Positive
تحط نفسها   في  مواقف محرجه,Positive
هههههههههه,Positive
هيه اماراتيه وتحجي لبناني تنكر اصله,Positive
متناقضة,Positive
انا كتييييييييير كتييييييييير بكره الملكة احلام,Negitive
منو  سماها ملكه ؟؟,Positive
المجنونه ههههههههههههههههه,Negitive
الحمد لله,Positive
انسانه متقلبه شخصيا,Positive
استغفرالله بس,Positive
حافظة القرأن 😱😱😂😂😂,Positive
والله محبوبه,Positive
اريد اسال سؤال بابه انتي ليش خلينج بل رنامج بصره مال كنتاكي خررب علي مله شخصيه والج ترحيل فدوه العلي او نانسي,Positive
"هههههههههههه ههههههههه بيستاهل 
جبار أبو الشربت 😂😂😂😂😛😛😛😜",Positive
وهي اللي مسويه جو في اابرنامج مع احترامي للكل.,Positive
ملكه يا احلام صريحه😁👍👍,Positive
كل هالمصاري مابتعرفي تحسني بحالك...,Positive
"الحمدلله الذي انعم الله علينا بنعمته
زينه العقل",Positive
المره هبلا,Negitive
زوجها لا حول ولا قوة له الا بالله مسكين بدون إرادة قدام أبو الهول,Negitive
اللي عامل الفيديو مريض نفسياً .. ونقول للمرة المليون الصراخ على قدر الألم !,Negitive
زق على بشار وعلى امه,Negitive
"معقدة ، مسكينة ،",Negitive
ًاحسن تكرها,Positive
اقول اعتزلي دامك حافظه القران الله يصلحك,Positive
مريض عقلين 😝,Negitive
بتحطي نفسك بمواااااقف بايخخخه,Positive
"انا ايش استفدت من هذا الفديو قبحك الله 
ياليت تنزل فديو نستفيد منه",Negitive
مالت عليك وعليها,Positive
اوقفو هذه الشنطا فشلت الخليجيين,Negitive
زوجهى مرايه لها,Positive
تاااااااااااافها احﻻم,Negitive
"احلام فنانة مرحة ولطيفة وقلبها ابيض
مااعرف ليش اتغارون منها",Positive
لاحول ولا قوة الابالله اللهم استرنا فوق الارض وتحت الارض ويوم العرض عليك,Positive
"تقول صح 
و في حلقة ثانية تقول خطأ 
مثال 👆🏻👆🏻
لمن اغني اغنية حزينة م ابتسم    ( قالت في حلقة ) 
لمن احد يغني اغنية حزينة  لابد من الابتسامة.    ( قالت في حلقة ثانية )",Positive
لو الله خالقني أحلام ولا هاي العيشه ههه,Positive
احلام مشربة دواء مهدى,Positive
ما شفت اي عيب عادي هي انسانة في الاخير يعني ولها حرية شخصية  لازم نهتم بفنهم مش بشخصيتهم و حياتهم الشخصية كما ان الانسان اللي يلاقي انتقادات كثيرة هو الانسان الناجح,Positive
لك هايه خبلة رسمي,Negitive
يعينوا الله هى زوج شو مستنيين منوا,Positive
حلام سولالته ترجع للفنان العراقي سعد الحلي,Positive
ياريت متشاركش  في اللجنة لاني مابتفرجش  على البرنامج بسبب الغبية احلام,Negitive
مجنونة مو صاحية.. انسانة تناقض نفسها كثير ووعملت من نفسها مسسسخرة..,Negitive
طقاقه,Negitive
هههههههه 😂😂,Positive
احلااااااااااااام حبيبة المغرب و المغاربة الشعب المغربي بموت فيها و شكرًا على تفهمكم,Positive
هههههههههههههههههههههههههههههههههههههههههههههه ناس فاطية وتافهة ربنا ينتقم منكم,Negitive
هههههه اصلا الاتراك ميسموها نمسا,Positive
نكتة بتاع زوجك بايخة لأنو معنى كلمة نوم بالتركي هيا ياط,Positive
ييييي الاعلام كيف بيشوه صمعت الواحد وصورلنا الصورة يلي بدو ياه هلا كل الفنانين وكل انسان الو اخطائو بس يلي بيحكي هلا شو عم يخبص شو دخل سورية بالموضوع خليك بحزب اللات تبعك ومشكل نفايات,Positive
انتي مثل باقر جبر الزبيدي متعددة المواهب,Positive
"جمييييل يااحلام ارب ايدل بدووووونك 
ياريت يرجع راغب علامه ويحلا البرنامج احلا واحلا",Positive
"عادي لو اي فنان جمعتوله لقطات من حياته الفنية رح يطلع هيك واكثر .المشكلة .حقادها كثروا ومتربصين لها على اي زلة لسان 
الناس تحسد الأصلع على صلعته فما بالك واحد الله اغدق عليه من نعيمه...الله يعينك يا أحلام",Positive
هذي أحلام نشاز.,Negitive
عسولة كتير احلام يا حرام كله ظلمها,Positive
"ههههههه اكثر شي عجبني قالت ذكرتيني فيني .
طلعت الشيخه ناسيه حالها .",Positive
بختصار    احلام  مجرد  انسانه  تحب الشهره,Positive
احلام هب بلا لب,Positive
ولكم هاي شلون بيهه . ۉٲڵڵـــ☝ــــہ. خزتنه وفضحتنه,Positive
دي هبله,Negitive
ماهد الخرااااء انت لست احلام إنتي كوابيس تشبهين مايكل جاكسون قبل وفاته ب بيوم,Negitive
اللي يكرهون احلام وش حارق رزقكم هي وحده ثريه مالكه الدنيا كلها من حقها تفرح وتسوي اللي تبي مو مثلكم فقراء معقدين كل زقو ونكتمو احلام ملكتكم,Positive
الله يحرءك متكبرة,Negitive
حتى الضحك,Positive
هي بعنايه مجنونه,Negitive
يع منها ادعوا لها بشاف,Negitive
