Comment,Label
عادي مافيها شي طبيعتها حلوه,Positive
الاغنية مرة رهيبة 🧢🧢,Positive
اغنيه بدون موسيقى فكت بس الاغنيه جامده حلوه اهم شيء ما فيها مسبح,Positive
بحبك وبأحب أدائك يا فنانة يا عسل يا قمر ❤️,Positive
من اجمل قصص لتي سمعتها زيدنا ياغالي ❤️,Positive
الله لايحرمك اجرنا,Positive
ياخي أنت كوميدي خرافي والله العظيم أنا حبيتك وحبيت قناتك,Positive
اتابع ياسر الحزيمي من خمس سنوات و اقسم بالله ان حياتي تغيرت  درجة بفضل الله ثم هذا الشخص,Positive
ما شاء الله ربي يحفظك من اجمل و افيد ما شاهدت منذ فترة طويلة,Positive
جزاك الله الف خيرادا كان ممكن تعلمنا ترافك قوي و رخيص وشكرا,Positive
يعطيك العافيه 👍🏻🌹,Positive
انا في الويك اند فعالياتي اتفرج على حلقاتك💔😑,Positive
نانسي عجرم محبوبة والكل يغارون منها,Positive
انت شخص ناجح والله يوفقك وين ماكنت,Positive
هو ماقال مافيه جن هو قال مافي سحره وصراحة كلامه منطقي,Positive
أفضل  حراس مرمى,Positive
الله يجزاك خير استفدت كثير  بس عندي مشكله معك في الانقلش احسك تتكلم انقلش كثير وم توضح الي مكتوب بالانقلش عربي مو كثير يعرفون للانقلش وبس والله استمر,Positive
حقيقي نحتاج نحفظ المقطع ونعيد بين فترة وفترة عشان ننجح فعلاقاتنا ولا نتعب فيها,Positive
قسم بالله من زمان قعد ادور واحد يقدم زي كذا شكرا 🌹,Positive
شكرا يا محمد وجزاك الله خير وفي ميزان حسناتك انت لازم تألف كتاب,Positive
عدتها مرتين ماشاء الله تبارك الله ع هالثراء المعلوماتي ♥️♥️♥️,Positive
حلقه رائعه وثريه  شكرا للجميع,Positive
تستاهل احلا اشتراك عندك حماسة وكلامك واقعية طرحك عجبني اسلوبك حلوو وموضوع مفيد,Positive
نانسي عجرم احلى عالم بس انتو اعلامين بطلعو الواحد عن دينو انو هيي كمان ما فيا تعطي وش وهي هيك الله خالقه,Positive
شكرا على مجهودك الذي لايقدر بثمن,Positive
ماشاءالله عليكم ابداع,Positive
افضل  لاعبين في العالم من فترة الالفينيات,Positive
شكرا من القلب والله انك فخر الله يسعدك ويوفقك و نشوفك اعلىالمراتب,Positive
روعة حرفيا وتقديم أكثر من رائع,Positive
ياشيخ الله يوفقك انتا تستاهل كل خير,Positive
الله يعطيك العافيه استاذ عبدالله شرح كافي ووافي الله يجزاك خير  بس عندي سؤال انا لما اطلب من علي اكسبرس توصلني بعد اسبوع وبعضها بعد شهر وشهرين وثلاثه  طيب لما اكون مسوق لبائع في علي اكسبرس كيف اضمن ان الطلب يوصل لزبون بسرعه وكيف اضمن انه سليم لان اخاف يكون فيه مشكله مثلا ورح يتم التواصل معي انا او تسيء سمعة متجري 🙃💔,Positive
من افضل الحلقات ف ٢٠٢٢ بلا منازع  شكرا ثمانية لاختياراتكم الاكثر من رائعه لضيوفكم 🤍🤍,Positive
والله بططل جزاك الله خيرر,Positive
استاذ عبدالله بشكرك جدا على هذه المعلومات الطيبة وجزاك الله خير ويارب دايما موفق,Positive
حلقة ثرية جدا شكرا ثمانية,Positive
مااحب اللي اسمهم ناصر بس انت كويس,Positive
ماشاء الله جميل والله,Positive
الله يسعدك ويوسع رزقك 😢الله يكثر امثالك الطيبين,Positive
سلام عليكم اخي ناصر لعاقلي نريد منك اذا تفضلت شرح كتاب الذكاء العاطفي  لترافيس برادبيري وجين جريفز و شكرا جزيلا بارك الله فيك,Positive
من زمان وانا اراهن على ياسر الحزيمي,Positive
والله انه صادق قسم بلله وصدقته في كل شي لاهو ترفيع له ولا شي ماعرفت عالم التجاره الاكترونيه الا بسببه وتواصلت معه على الايميل  وفهمت من بعده بحر من التجاره الاكترونيه صدقوني مابتخسرو ثقتكم فيه 👌🏻♥️ والله لا يغيره علينا,Positive
ماشاء الله عدد المشاهدات حطم البودكاستاتات كلها,Positive
صدقة جارية ان شاء الله علم ينتفع به,Positive
بتجنن الحلقة شكرا شكرا كتيير للدكتور ياسر شكرا كتير لنور الوعي الذي اضاء به عقولنا,Positive
مشكور والله سهلت ع الناس,Positive
الصراحه اشكر الشخص الي دلني عليك وعلى قناتك😫🔥🔥,Positive
شرح قوي ماشاء الله عليك,Positive
اخوك من السودان 🇸🇩  بتمنا انك تستمر في السلسلة دي  لانها بنسبه لي أفضل سلسلة بحبه في اليوتيوب  استمر يا مبدعه 😍😍❤,Positive
ماشاء الله تقديم رائع شكرا لك👍✨,Positive
ياخي اول مرة احب افتح يوتيوب ونصيحة عن طريق نبرة جميلة من شخص لطيف ومهذب❤️,Positive
اسلوبك جميل    وكلام واقعي   بالتوفيق دائما,Positive
أنا مستعده اسمعه كل يوم  أنا كإنسان يحاول ويسعى دائما انه يهذب يطور نفسه ويتغير حسيت كأني طحت على كنز  حسيت انو هذي المحاور اللي تجذبني وهذي المواضيع اللي كنت حابه اسمعها و كلها تجمعت وتلخصت في ٣ ساعات ماحسيت فيها  كمية العمق والغزاره والثراء بالمعلومات شي لا يوصف شكرا على هالمحتوى القيم والراقي اللي صار من النادر انو احنا نلاقيه في هذا الوقت الأكيد اني استفدت كثيير من اللي سمعته  و ياليت تسوي معه حلقه ثانيه,Positive
والله اشوف نانسي ارق واحن واصدق فنانه طيبه القلب ومش متكبره انسانه بسيطه احبها كتير,Positive
هذه الحلقه الي تعطيك كف وتخليك تصحى من الغيبوبه وتراجع نفسك من الصفر وترتب حياتك وتعيد بناء نفسك وشخصيتك وتعاملك مع ربك ومع الناس … ياليت حلقه ثاني,Positive
هاذي اللي يوقولولها دقت العافية,Positive
من افضل اليوتيوبرز,Positive
مشاء لله تبارك الله فيك,Positive
حقيقى ممتاز بارك الله فيك,Positive
ربي يحفظك اعطيتني كميه طاقة ايجابيه,Positive
لكم مني التحيه هذا لقاء ممتع  بصراحه اريد ان اتواصل معك يا دكتور و ربنا يكثر من امثالك لان الجتمع  لمثل هذا الاجتماع ممكن يغير الشخص  الى ١٨٠ درجه من سلبيه الى ايجابيه وجزاك الله خير  و اسال الله ان يفتح بصيرتك وتصلح  بها المحتمع استودعك الله الذي لاتضيع ودايعه,Positive
الصراحه ابدعت 👍🏻,Positive
ماشاء الله كلام جميل هل من ترحيب بالجدد,Positive
جزاكم الله خير الجزاء خليتوني اعيد التفكير في علاقاتي  حقيقة مشكلتي اجتماعية وصديقاتي ومعارفي كثر  راح احاول اقيدها قدر المستطاع,Positive
ثلاث ساعات عبارة عن ٣ دقائق من جمال الطرح 💕 يعطيكم العافية حلقة تفتح القلب والعقل وترتقي بالروح 😊,Positive
اشتريتوا وراح اقراوا مقدمة عضيمة,Positive
بالتاكيد اتمنى اشوفه مرة ثانية  موضوع شيق وخلاني اعيد تفكيري في علاقاتي,Positive
