Comment,Label
و الله عندو حق الراجل اكيد خرجت من اذنه و بعدين هو ما ضربها كان يحاول يمنعها فقط و بعدين ذي ست متزوجة ايه دخلها للماراطون و تترك اطفالها و بيتها الحمد لله لا زالت الشهامة و الرجولة في بلداننا العربية بعدما اعتقدت انها انقرضت,Netural
شكرا الاخ عبدالله فيديو قيم,Positive
مين جا بعد مقطع دركالو هه,Netural
يخيل إليه من سحرهم أنها تسعى  طه  فيحصل به التخييل ويحصل به كما قال تعالى وما هم بضارين به من أحد إلا بإذن الله  البقرة  أما قلب الأعيان فلا فهذا باطل وجهل كبير صح السحره مايقدرون يسوون شي واكثر السحر خداع الامراض وطلاق والمشاكل لاكنهم مايقدرن يدفعون البلا عنهم ولا يقدرون يحتلون العالم بسحرهم,Netural
المايك اكبر من راسهة,Negitive
احلى ما يمكن ان يسمع  ما احلاك,Positive
شكرا لك اخي عبدالله,Positive
اووه ميلاني الله يسعدك,Positive
السحر موجود و كتاب شمس معارف لا أعرف عنه شيء لأني لم أقرأه لكن تكذيب أن السحر  غير موجود كأن لا تؤمن بالغيب و لا تتسنى من العلم أن يفسره,Netural
لوكان شخص مسلم في سيارة لم يهلع و لن يخاف أبدا لان لله معه,Netural
الحلقه ٣ ساعات بس صارت ٤ ساعات لان كل شوي اعيد بعض المعلومات عشان استوعب حجمها  رائع جدا الله يعطييكم العافيه شكرا استاذ ياسر وبارك الله في علمك,Positive
هو صادق الرقاة استغلوا الناس لجهل الناس,Positive
جزاك الله الف خير,Positive
اقسم بالله عيب البرسا مب في المركز الاول الفريق الوحيد اللي حق سداسيه في التاريخ وقدر يهين الريال,Negitive
واف تصوير احسن مدعوسك,Netural
السحر موجود لحد يجذب عليكم ويقولكم ما في سحر والإثبات بالقران وقصة سيدنا موسى عليه السلآم,Netural
فكرت رجلها مكسوره وعامله جبس🥲🥲💔,Netural
الله الله الله علا الكتاب العظيم والشرح الاعظم وانا بتمنا انو ناصر يساوي فديوهات  اكثر عن المال ❤,Positive
غلظ افضل فترة لبرشلونة هي,Netural
من المغرب لك مني الف مليون ترليون تحية انت احسن وأروع محتوى باليوتيوب,Positive
موهبه تستحق الدفن اكثر,Negitive
شايب كبر ابوك تضربه    الله يعوض اهله,Negitive
بداية رزق جديده الله يسعدك ويوفقك❤🍥,Positive
نسيتو تحطو مانشستر يونايتد,Netural
طيب ليش ما في احد يتجرأ ويسحره عشان تنقنعونا ان السحر حقيقي,Negitive
رائع ما شاء الله,Positive
معلش عيب والله وين البايرن ميونخ البايرن ميونخ حبيب اكتر من برشلونه واكتر من اسي ميلان معلم فينك تراجع مراجعك,Negitive
حلوه تروح عمره وبعدها تقرأ شمس المعارف,Netural
شكرا ليك 🥺🥺 مبدع,Positive
صورو وشاركو 😂😂👌🏽,Netural
ولا تحترمه البربوك,Netural
سبحان الله وبحمده سبحان الله العظيم,Netural
مبدع ياناصر  كما انت,Positive
صراحة افضل اغنية مرت علي اعبي المسبح وانت طول 😭😭,Positive
والله تلبس شورت زي معايا عايزاه وانابحبها باي حاجه,Netural
تعرفت عليك من خلال هذا البودكاست حقا موسوعة ثقافية بارك الله فيك,Positive
وين يوفنتوس,Netural
تلسي فاز على برشلونة وعليهم بطاقة حمراء وكان في ملعب برشلونة,Netural
احببت والله يا رب ساعدني على صحتي النفسية و أصلح من نفسي وعلاقاتي,Positive
الي كان يعلم برشلونة معاهم  لايك❤👍,Netural
المره صاايعه يقولها ليه ماخبرتيني انك جايه لهون اتقول كنت نايمه انته,Negitive
تسوي تجربه عن  السحر  وتقول ما راح ندخل الدين  الاخ وش شارب كيف تبغى تطبق السحر وانت اساسا ماقمت بالكفر والخلوة لمدة ٤٠ يوم بدون ذكر او طاهرة او صلاة ثم تشرك بالله   ذي اول نقاط على الحروف اساسا 😊,Negitive
اوجزت وابدعت اخي عبدالله,Positive
صرااحة فيديووهاتك لها تأثيير رائع في حياتي شكرا لك ولكل فريقك على الموضوعات التي تتناولها,Positive
مشاء الله ي الاغنيه اليوتيوب بيعزل قريب 😂😂,Negitive
لاإله إلا أنت سبحانك إني كنت من الظالمين,Netural
دقة الفيديو سيئة جدآ,Negitive
من طرف ابو دركا و اوسم,Netural
انت مش عرفة لو مكنتش سارق ويفاي كان زماني متحسر علي الباقة,Netural
برشلونة  اقوى فريق في تاريخ كرة القدم,Netural
ولله موهبه تستحق الدفن في اخر الأرض,Negitive
الله لا يعيد الكورونا اولا  والله يسامح صهيب قدس,Netural
اخبط اي هبد والهبد كله باغنيتك,Negitive
نزل مقاطع عن كوره احسن ياصهيب,Netural
يعني هيا انسانه تعصب ترد تحرج تمنع التصوير اكذبوا وقولوا احنا مانسوي هذي الحركات الانسان إنسان مهما زادت من الشهره,Netural
شكرا لك لي فترة ادور عن طريقة القى فيها منتج مربح,Positive
أحسبه  قاعد  يحرف  بس طلع  كلامه صدق وما فيه شي هو يقصد السحره مو السحر نفسه,Positive
صحة وتطوير رقم واحد,Netural
متأثر الرجال ب الغرب الله يصلحه 😂,Negitive
يوهه الله يسسعدك,Positive
فديو شكرا على هذا الفديو اللي وضح كم انت ساذج ومتناقض وغير مهتم بالدين وتعاليمه,Negitive
اسطورة التنويع توب ٥❤️❤️❤️,Positive
وش سوه هو المعلم,Netural
واضح كلنا جايين من هنودي هه,Netural
موفق ان شاءالله وشكرا,Positive
اسواء قناة تستحق النفي,Negitive
موهبه تستحق الدفت👏🏻,Negitive
الله يسعدك استمر من اجمل م سمعت 📝❤,Positive
طريقه كلامك عجيبه اهنيك استمر😍😍,Positive
اولا انت الفيديو غلط تسوي اساسا لان قلت انو احنه مالنه علاقه بأي دين من الاديان واحنه جالسين نشرح للناس بطريقه منطقيه هوة في منطقيه بالسحر لا مافي عشان كدا من اول بدايه سكر كامرا وبس لانه مو موضوع المنطقيه  وبعدين اني اتفق معاك ع انو اغلب او كل الاشخاص الي يزعمون انهم سحرة همه كذب لانه مستوياتهم وكلهم فارغين معدهم شي صح دجل وكذب وحتى ان كان هناك سحر فما ممكن يصير شي بدون ارادة الله اتفق احنا مخيرين ولكن بأشياء السحر والشعوذة وذني سوالف الي اشوفهن تافه صراحه لان مو قويات كالزمن الماضي مجرد هيج كذب وافتراء ما ممكن يحدثن الا ما سمح الله والسحر هوة سحر اعين الناس وحواسهم وليس تغيير الطبيعه الفيزيائيه للمادة وكل شي وطويل الحديث القرآن فسر كلشي ولكن اغلب المفسرين كام يجيب شرح وتفسير منه ويحط القرآن عربي عندك معجم للغه العربيه  وايضا القرآن لازم ما يتناقض ويه نفسه بالتفسير فلا تحاول انه تفسر شي شكل ثاني عشان يمشي ويه العلم لان انت هون عم تفه نفسك,Negitive
والله الصراحة اشوفها طبيعية في ناس اسوأ بكثير,Positive
والله اني سمعت أجمل كلام من بعد كلام الله وكلام النبي صل الله عليه وسلم كل الشكر للدكتور ياسر وللمحاور بوعمر  من أجمل الفيديوهات اللي شفتها في حياتي❤,Positive
شكرا لك و يارب الرزق الواسع لك و لي و للجميع,Positive
اتق الله ليش تنشر صور المتبرجات,Negitive
اتكلم عن الشعر ولا اللبس ولا الخلفية ولا عن الرقص ولا علا المكياج ولا علا وش بالضبط,Negitive
