Comment,Label
ماشاءالله عليكم ابداع,Positive
افضل  لاعبين في العالم من فترة الالفينيات,Positive
شكرا من القلب والله انك فخر الله يسعدك ويوفقك و نشوفك اعلىالمراتب,Positive
روعة حرفيا وتقديم أكثر من رائع,Positive
ياشيخ الله يوفقك انتا تستاهل كل خير,Positive
الله يعطيك العافيه استاذ عبدالله شرح كافي ووافي الله يجزاك خير  بس عندي سؤال انا لما اطلب من علي اكسبرس توصلني بعد اسبوع وبعضها بعد شهر وشهرين وثلاثه  طيب لما اكون مسوق لبائع في علي اكسبرس كيف اضمن ان الطلب يوصل لزبون بسرعه وكيف اضمن انه سليم لان اخاف يكون فيه مشكله مثلا ورح يتم التواصل معي انا او تسيء سمعة متجري 🙃💔,Positive
من افضل الحلقات ف ٢٠٢٢ بلا منازع  شكرا ثمانية لاختياراتكم الاكثر من رائعه لضيوفكم 🤍🤍,Positive
والله بططل جزاك الله خيرر,Positive
استاذ عبدالله بشكرك جدا على هذه المعلومات الطيبة وجزاك الله خير ويارب دايما موفق,Positive
حلقة ثرية جدا شكرا ثمانية,Positive
مااحب اللي اسمهم ناصر بس انت كويس,Positive
ماشاء الله جميل والله,Positive
الله يسعدك ويوسع رزقك 😢الله يكثر امثالك الطيبين,Positive
سلام عليكم اخي ناصر لعاقلي نريد منك اذا تفضلت شرح كتاب الذكاء العاطفي  لترافيس برادبيري وجين جريفز و شكرا جزيلا بارك الله فيك,Positive
من زمان وانا اراهن على ياسر الحزيمي,Positive
والله انه صادق قسم بلله وصدقته في كل شي لاهو ترفيع له ولا شي ماعرفت عالم التجاره الاكترونيه الا بسببه وتواصلت معه على الايميل  وفهمت من بعده بحر من التجاره الاكترونيه صدقوني مابتخسرو ثقتكم فيه 👌🏻♥️ والله لا يغيره علينا,Positive
ماشاء الله عدد المشاهدات حطم البودكاستاتات كلها,Positive
صدقة جارية ان شاء الله علم ينتفع به,Positive
بتجنن الحلقة شكرا شكرا كتيير للدكتور ياسر شكرا كتير لنور الوعي الذي اضاء به عقولنا,Positive
مشكور والله سهلت ع الناس,Positive
الصراحه اشكر الشخص الي دلني عليك وعلى قناتك😫🔥🔥,Positive
شرح قوي ماشاء الله عليك,Positive
اخوك من السودان 🇸🇩  بتمنا انك تستمر في السلسلة دي  لانها بنسبه لي أفضل سلسلة بحبه في اليوتيوب  استمر يا مبدعه 😍😍❤,Positive
ماشاء الله تقديم رائع شكرا لك👍✨,Positive
ياخي اول مرة احب افتح يوتيوب ونصيحة عن طريق نبرة جميلة من شخص لطيف ومهذب❤️,Positive
اسلوبك جميل    وكلام واقعي   بالتوفيق دائما,Positive
أنا مستعده اسمعه كل يوم  أنا كإنسان يحاول ويسعى دائما انه يهذب يطور نفسه ويتغير حسيت كأني طحت على كنز  حسيت انو هذي المحاور اللي تجذبني وهذي المواضيع اللي كنت حابه اسمعها و كلها تجمعت وتلخصت في ٣ ساعات ماحسيت فيها  كمية العمق والغزاره والثراء بالمعلومات شي لا يوصف شكرا على هالمحتوى القيم والراقي اللي صار من النادر انو احنا نلاقيه في هذا الوقت الأكيد اني استفدت كثيير من اللي سمعته  و ياليت تسوي معه حلقه ثانيه,Positive
والله اشوف نانسي ارق واحن واصدق فنانه طيبه القلب ومش متكبره انسانه بسيطه احبها كتير,Positive
هذه الحلقه الي تعطيك كف وتخليك تصحى من الغيبوبه وتراجع نفسك من الصفر وترتب حياتك وتعيد بناء نفسك وشخصيتك وتعاملك مع ربك ومع الناس … ياليت حلقه ثاني,Positive
هاذي اللي يوقولولها دقت العافية,Positive
من افضل اليوتيوبرز,Positive
مشاء لله تبارك الله فيك,Positive
حقيقى ممتاز بارك الله فيك,Positive
ربي يحفظك اعطيتني كميه طاقة ايجابيه,Positive
لكم مني التحيه هذا لقاء ممتع  بصراحه اريد ان اتواصل معك يا دكتور و ربنا يكثر من امثالك لان الجتمع  لمثل هذا الاجتماع ممكن يغير الشخص  الى ١٨٠ درجه من سلبيه الى ايجابيه وجزاك الله خير  و اسال الله ان يفتح بصيرتك وتصلح  بها المحتمع استودعك الله الذي لاتضيع ودايعه,Positive
الصراحه ابدعت 👍🏻,Positive
ماشاء الله كلام جميل هل من ترحيب بالجدد,Positive
جزاكم الله خير الجزاء خليتوني اعيد التفكير في علاقاتي  حقيقة مشكلتي اجتماعية وصديقاتي ومعارفي كثر  راح احاول اقيدها قدر المستطاع,Positive
ثلاث ساعات عبارة عن ٣ دقائق من جمال الطرح 💕 يعطيكم العافية حلقة تفتح القلب والعقل وترتقي بالروح 😊,Positive
اشتريتوا وراح اقراوا مقدمة عضيمة,Positive
بالتاكيد اتمنى اشوفه مرة ثانية  موضوع شيق وخلاني اعيد تفكيري في علاقاتي,Positive
��🏻👍🏻✌🏻✌🏻 صدق والله,Positive
يا الله كم انت مبدع,Positive
صراحة محتواك بطل,Positive
يارجل كيف اقدر اعملك مليون لايك 👍,Positive
بيض الله وجهك والله ماقصرت في اختصار قدمت مرة مرة تعجبني حقيقة,Positive
احلا من ينزل متابعك من العراق ❤👑,Positive
الله يرحم ابوك كمل المحتوى رائع 👍,Positive
انا قررت اسمع مقاطعك وانا فالجيم بدل الاغاني🤣💛 صحة وتطوير عقل مرا وحده  استمر مستمتعين,Positive
لقاء جدا جميل ومثري شكرا اياسر طرح رائع,Positive
يعطيك العافيه 🙏🏼👌🏼,Positive
يجدع أنت عظمة والله 💜,Positive
اشكرك واحمد الله اني حصلتك روح الاهي فين مارحت تتوفق 😪 تعبت لين لقيت شخص اعطاني اللي ابحث عنه بلا لف ودوران وفقني الله واياك لكل مايحب ويرضى 🤍,Positive
بارك الله فيك يا شيخنا الفاضل اشكرك جزيل الشكر يا اخي,Positive
كل اللي بالكومنت ناس صحيين و عقول مبصره لكل من أتى هنا ليسمع هذا الحوار الراقي أخيرا بدأت ترى و تحب نفسك وتهذبها من قيمة الذات❤️,Positive
سبحان الله بعد الحلقه الكل بيرتب علاقاته حلقه كلها وانا افكر بعلاقاتي,Positive
جزاء الله الف خير على من قام بهاذا البودكاست المفيد❤️❤️❤️❤️,Positive
كفوو نعم هاؤلاالرجال وإلى فلا  سبب انحطاط بعض الدول العربية اتباع الانظمه التي هي عار على العفاف والستر,Positive
ماشاءالله عليكم وجزاكم الله خير الجزاء 🇸🇦🇮🇶,Positive
يعطيك العاافيه ماقصرت,Positive
من أفضل الاغاني اللي اسمعها دايم للأسترخاء,Positive
ماشاء الله تبارك الله,Positive
فنان الله يبارك لك,Positive
فيديو رائع وقيم مشكور صديقي العزيز ❤️,Positive
ودي اجي لعند باب بيتكم وأسلمك اللايك شخصيا ❤️😘,Positive
جزاكم الله خير و نفع بك اياسر الحزيمي شكراا لكم و نريد حلقات أخرى,Positive
اول مرا اسمع كلام عن العلاقات والذات مع ذكر الجوانب الدينيه فيه غالبا من يتكلم في ذا الموضوع حقين الطاقه والخزعبلات ماشاءالله الحين صملت اشتري كتاب ذا الشخص,Positive
